Date,Episode,Team,Chaser,NPlayersFinal,PrizeFund,Target,Series,isCelebrity,ChaserWin,ChaserWinBy,ChaserLoseBy
14/10/2022,113.0,"Ashley, Sally, Lewis, Zoe",Jenny Ryan,2,9000.0,14,15,False,True,25,0
17/10/2022,90.0,"Michael, Anna, Guy, Kate",Anne Hegerty,3,15000.0,14,15,False,False,0,1
18/10/2022,89.0,"Nick, Laura, Aiden, Vivienne",Jenny Ryan,2,3000.0,14,15,False,True,7,0
20/10/2022,67.0,"Kwame, Kathy, Elizabeth, Abdullah",Mark Labbett,0,4000.0,14,15,False,True,37,0
21/10/2022,81.0,"Sarah, Finlay, Dave, Nichola",Paul Sinha,4,23000.0,17,15,False,True,25,0
24/10/2022,121.0,"Belinda, Dan, Paul, Sabine",Darragh Ennis,3,14000.0,13,15,False,True,45,0
25/10/2022,47.0,"Terry, Verity, Liam, Barbara",Mark Labbett,3,12000.0,20,15,False,False,0,1
26/10/2022,85.0,"Difu, Hazel, Amy, Mark",Paul Sinha,3,60000.0,19,15,False,True,18,0
27/10/2022,101.0,"Lloyd, Cate, Alison, Hashim",Shaun Wallace,3,9000.0,14,15,False,False,0,1
28/10/2022,40.0,"Samar, Ayo, Kellie, Mich",Jenny Ryan,1,5000.0,14,15,False,True,19,0
31/10/2022,34.0,"Michael, Donna, Louise, Andy",Shaun Wallace,2,6000.0,14,15,False,True,14,0
01/11/2022,105.0,"Joe, Tanya, Felicity, Kamal",Anne Hegerty,1,1000.0,15,15,False,True,34,0
03/11/2022,71.0,"Simon, Sharon, Leah, Mayank",Mark Labbett,3,22000.0,21,15,False,False,0,4
04/11/2022,97.0,"Danny, Karen, Carly, Richard",Darragh Ennis,3,15000.0,14,15,False,True,21,0
07/11/2022,39.0,"Sam, Pauline, Rachel, Mark",Paul Sinha,2,2000.0,17,15,False,False,0,3
08/11/2022,84.0,"Kerry, Ellena, Alex, Fraser",Jenny Ryan,3,61000.0,20,15,False,True,12,0
09/11/2022,129.0,"Zeyn, Trisha, Becky, Dan",Darragh Ennis,3,12000.0,12,15,False,True,32,0
10/11/2022,5.0,"Vickie, Julie, Angus, Tim",Anne Hegerty,3,11000.0,15,15,False,True,49,0
11/11/2022,48.0,"Roy, Danny, Eileen, Carmen",Shaun Wallace,2,11000.0,13,15,False,True,19,0
29/12/2022,74.0,"Jason, Stephen, Chloe, Grace",Shaun Wallace,4,22000.0,17,15,False,True,24,0
02/01/2023,98.0,"Minh, Del, Steve, Katie",Mark Labbett,4,21000.0,17,15,False,True,22,0
03/01/2023,69.0,"Michael, Roger, Maddie, Theresa",Darragh Ennis,3,14000.0,17,15,False,False,0,3
04/01/2023,78.0,"Craig, Ioan, Penny, Cathy",Anne Hegerty,3,16000.0,9,15,False,True,76,0
05/01/2023,91.0,"Chris, Jan, Maya, Anthony",Jenny Ryan,2,12000.0,16,15,False,True,16,0
06/01/2023,20.0,"Trevor, Emily, Mark, Viv",Paul Sinha,3,17000.0,14,15,False,True,52,0
09/01/2023,76.0,"Pete, Cleo, Laura, Colin",Mark Labbett,3,14000.0,18,15,False,False,0,1
10/01/2023,73.0,"Pete, Amy, Tom, Jayne",Anne Hegerty,2,8000.0,15,15,False,True,16,0
11/01/2023,54.0,"Dick, Jenny, Evie, Matthew",Jenny Ryan,3,19000.0,21,15,False,True,7,0
12/01/2023,56.0,"Emily, Sam, Ailsa, Colin",Paul Sinha,3,14000.0,13,15,False,True,39,0
13/01/2023,61.0,"Sharlene, Anjelica, Eric, John",Shaun Wallace,2,12000.0,12,15,False,True,32,0
16/01/2023,102.0,"Simon, Kim, Dorett, Jack",Anne Hegerty,3,19000.0,17,15,False,True,1,0
17/01/2023,68.0,"Sarah, Liz, Raza, Derick",Paul Sinha,3,14000.0,17,15,False,True,2,0
18/01/2023,77.0,"Pete, Max, Jill, Katie",Jenny Ryan,3,18000.0,18,15,False,False,0,2
19/01/2023,86.0,"Matt, Sangita, Ryan, Johanna",Shaun Wallace,4,18000.0,12,15,False,True,63,0
20/01/2023,133.0,"Elsie, Ted, Mel, David",Darragh Ennis,3,11000.0,14,15,False,True,33,0
23/01/2023,79.0,"Dan, Nadine, Marcus, Analiese",Paul Sinha,3,75000.0,13,15,False,True,49,0
24/01/2023,87.0,"Alvin, Liz, Bairbre, Roy",Jenny Ryan,3,20000.0,17,15,False,True,20,0
25/01/2023,114.0,"Ken, Joslyn, Lizzie, Harsharn",Shaun Wallace,2,9000.0,16,15,False,True,37,0
26/01/2023,119.0,"Alex, Michele, Nicky, Joe",Mark Labbett,3,9000.0,17,15,False,True,24,0
27/01/2023,115.0,"David, Tony, Natalie, Marion",Anne Hegerty,4,47000.0,23,15,False,False,0,5
30/01/2023,112.0,"Fabe, Robyn, Joe, Angelene",Mark Labbett,2,17000.0,15,15,False,True,22,0
31/01/2023,164.0,"Robbie, Jasper, Caroline, Jen",Anne Hegerty,3,17000.0,15,15,False,True,40,0
01/02/2023,117.0,"Sara, David, Jenny, Brad",Jenny Ryan,3,16000.0,16,15,False,True,42,0
02/02/2023,33.0,"Kelly, Nathan, Ged, Hannah",Paul Sinha,3,15000.0,19,15,False,False,0,1
03/02/2023,141.0,"Martin, Cathy, Nadine, Eric",Darragh Ennis,2,5000.0,13,15,False,True,57,0
06/02/2023,57.0,"Jim, Chantal, Max, Alice",Paul Sinha,2,10000.0,12,15,False,True,53,0
07/02/2023,106.0,"Graham, Jason, Carole, Riannon",Darragh Ennis,2,11000.0,18,15,False,False,0,1
08/02/2023,122.0,"Miles, April, Sam, Ross",Mark Labbett,1,7000.0,18,15,False,True,14,0
09/02/2023,93.0,"Stefan, Janet, Alex, Caron",Anne Hegerty,3,24000.0,19,15,False,True,7,0
10/02/2023,174.0,"Eliza, Sarah, Trevor, Zak",Shaun Wallace,2,8000.0,14,15,False,True,36,0
13/02/2023,143.0,"Suzi, Theo, Fey, Alan",Darragh Ennis,2,12000.0,11,15,False,True,57,0
14/02/2023,120.0,"Steve, Lisa, Kristian, Bethany",Jenny Ryan,2,11000.0,12,15,False,True,25,0
15/02/2023,21.0,"Jay, Matt, Brad, Carla",Shaun Wallace,4,17000.0,20,15,False,False,0,4
16/02/2023,96.0,"Edana, Abbie, Peter, Paul",Paul Sinha,4,24000.0,17,15,False,True,24,0
17/02/2023,127.0,"Zoe, David, Diana, Ibrahim",Anne Hegerty,0,4000.0,12,15,False,True,37,0
20/02/2023,104.0,"Ivan, Sabrina, Michele, John",Mark Labbett,3,19000.0,23,15,False,False,0,5
21/02/2023,108.0,"Jennifer, Martin, Megan, Adam",Anne Hegerty,3,10500.0,13,15,False,True,49,0
22/02/2023,88.0,"Davinder, Katie, Sinead, Sam",Paul Sinha,3,13000.0,16,15,False,True,11,0
23/02/2023,123.0,"Nathan, Michelle, Tony, Rachael",Shaun Wallace,2,6000.0,14,15,False,True,4,0
24/02/2023,136.0,"Mark, Rachael, Issmyle, Kate",Jenny Ryan,1,30000.0,13,15,False,True,33,0
27/02/2023,126.0,"Laura, Jill, Jermaine, Dan",Shaun Wallace,3,8000.0,13,15,False,True,35,0
28/02/2023,103.0,"Debbie, Ian, Joe, Kirsty",Paul Sinha,3,11000.0,15,15,False,True,39,0
01/03/2023,124.0,"Janine, Thomas, Carol, Eli",Mark Labbett,1,5000.0,7,15,False,True,74,0
02/03/2023,51.0,"Patrick, Charlie, Gemma, Connor",Jenny Ryan,3,21000.0,22,15,False,False,0,1
03/03/2023,146.0,"Tony, Zoe, Rachael, Renj",Darragh Ennis,2,8000.0,17,15,False,True,25,0
17/04/2023,151.0,"Bob, Donna, Catherine, Reise",Mark Labbett,3,3000.0,18,15,False,True,8,0
18/04/2023,167.0,"Rana, Shaun, Diana-Mae, Dhruti",Darragh Ennis,2,8000.0,10,15,False,True,63,0
20/04/2023,130.0,"Jim, Anna, Pam, Jay",Anne Hegerty,4,27000.0,18,15,False,False,0,3
21/04/2023,116.0,"David, Eleanor, Carol, Rob",Paul Sinha,4,25000.0,18,15,False,True,15,0
24/04/2023,128.0,"Patrick, Kerry, Meg, Drew",Paul Sinha,3,18000.0,17,15,False,True,19,0
25/04/2023,137.0,"Jon, Ant, Liz, Carl",Anne Hegerty,3,18000.0,15,15,False,True,20,0
26/04/2023,197.0,"Safwaan, Rebecca, Stan, Maria",Shaun Wallace,3,11000.0,16,15,False,True,25,0
28/04/2023,173.0,"Oscar, Liz, Trish, Chris",Mark Labbett,4,25000.0,21,15,False,False,0,7
01/05/2023,196.0,"Dougie, Heather, Rosy, Richard",Paul Sinha,3,43000.0,18,15,False,False,0,2
02/05/2023,180.0,"Romzan, Mapaseka, Sophie, Martin",Shaun Wallace,0,4000.0,10,15,False,True,55,0
03/05/2023,178.0,"Robert, Nina, Jack, Helen",Darragh Ennis,2,10000.0,16,15,False,True,39,0
04/05/2023,165.0,"Emma, Jonathan, Khalid, Megan",Mark Labbett,4,30000.0,18,15,False,True,37,0
05/05/2023,142.0,"Deborah, Michelle, Onawale, Matt",Anne Hegerty,4,25000.0,21,15,False,True,14,0
08/05/2023,94.0,"Cindy, Peter, Mat, Alice",Jenny Ryan,2,9000.0,14,15,False,True,19,0
09/05/2023,155.0,"Laurie, Tracey, Patrick, Seri",Paul Sinha,2,11000.0,11,15,False,True,56,0
10/05/2023,176.0,"Eddie, Hanna, Jacque, Steve",Anne Hegerty,4,24000.0,14,15,False,True,53,0
11/05/2023,138.0,"Nick, Emma, Fiona, Ali",Darragh Ennis,4,18000.0,18,15,False,False,0,4
12/05/2023,183.0,"Kevin, Lindsey, Tracey, James",Shaun Wallace,3,16000.0,11,15,False,True,45,0
15/05/2023,195.0,"Gary, Sarah, Ailsa, George",Darragh Ennis,4,48000.0,18,15,False,True,13,0
16/05/2023,92.0,"Sarah, Emily, Kenny, Josh",Shaun Wallace,3,10000.0,14,15,False,True,12,0
17/05/2023,139.0,"Gary, Jenny, Chester, Roopam",Paul Sinha,2,14000.0,14,15,False,True,34,0
18/05/2023,171.0,"Miriam, Fintan, Ewan, Caroline",Mark Labbett,0,4000.0,17,15,False,True,42,0
19/05/2023,132.0,"Mark, James, Lisa, Sue",Jenny Ryan,2,35000.0,22,15,False,False,0,1
22/05/2023,140.0,"Gareth, Kat, Lauren, Chris",Jenny Ryan,1,6000.0,13,15,False,True,50,0
23/05/2023,72.0,"Terri, Diego, Claire, Jack",Shaun Wallace,2,15000.0,13,15,False,False,0,4
24/05/2023,177.0,"Julie, Cameron, Sue, Darran",Mark Labbett,3,90000.0,16,15,False,True,9,0
25/05/2023,149.0,"Rachel, Karim, Ru, Dylan",Anne Hegerty,3,17000.0,16,15,False,True,33,0
26/05/2023,186.0,"Lisa, Anil, Eva, Brian",Darragh Ennis,2,2000.0,14,15,False,True,31,0
29/05/2023,118.0,"Mike, Abby, Kelly, Amit",Anne Hegerty,2,11000.0,11,15,False,True,54,0
30/05/2023,125.0,"Colin, Talya, Joey, Elaine",Darragh Ennis,3,14000.0,18,15,False,False,0,2
31/05/2023,131.0,"John, Summer, Bobby, Rachel",Shaun Wallace,1,6000.0,9,15,False,True,40,0
01/06/2023,110.0,"Joe, Liz, Jack, Sheryl",Paul Sinha,4,25000.0,20,15,False,True,17,0
05/06/2023,156.0,"Jordan, Claire, Chris, Natasha",Darragh Ennis,2,9000.0,16,15,False,True,32,0
06/06/2023,159.0,"Rob, Dania, Steph, Naail",Jenny Ryan,4,19000.0,19,15,False,True,10,0
07/06/2023,184.0,"Darran, Sam, Lily, James",Paul Sinha,3,23000.0,21,15,False,False,0,2
08/06/2023,187.0,"Gill, Edward, Aiden, Rushelle",Shaun Wallace,3,12000.0,12,15,False,True,49,0
19/04/2023,1.0,"Andrea, Val, Nabeel, Meng",Jenny Ryan,3,11000.0,17,16,False,True,33,0
27/04/2023,14.0,"Gareth, Adam, Vicki, Gillian",Jenny Ryan,3,15000.0,20,16,False,True,10,0
29/10/2011,,"Sally Lindsay, Shaun Williamson, Barry McGuigan, Jenny Frost",Mark Labbett,4,56000.0,21,0,True,False,0,4
05/11/2011,,"Nick Hancock, Michelle Collins, Rufus Hound, Jenny Eclair",Anne Hegerty,2,64000.0,19,0,True,True,1,0
19/11/2011,,"Carol Vorderman, Paul Ross, Sue Cleaver, John Thomson",Mark Labbett,4,100000.0,22,0,True,False,0,11
26/11/2011,,"Laurence Llewelyn-Bowen, Ulrika Jonsson, Jennie Bond, Tuffers (Phil Tufnell)",Paul Sinha,4,80000.0,22,0,True,False,0,5
03/12/2011,,"Ann Widdecombe, Sara Cox, Eamonn Holmes, Alex James",Anne Hegerty,2,16000.0,15,0,True,True,37,0
10/12/2011,,"Joe Pasquale, Mark Durden-Smith, Janet Street-Porter, Austin Healey",Shaun Wallace,2,12000.0,17,0,True,False,0,2
19/08/2012,,"Edwina Currie, Rachel Riley, Keith Duffy, Mark Charnock",Anne Hegerty,3,66000.0,24,0,True,False,0,11
26/08/2012,,"Matt Dawson, Sally Bercow, Jack P. Shepherd, Jimmy Carr",Mark Labbett,0,20000.0,12,0,True,True,46,0
16/09/2012,,"Dan Lobb, Jodie Prenger, Chris Packham, Jennie McAlpine",Shaun Wallace,4,63000.0,15,0,True,False,0,4
23/09/2012,,"Matthew Wright, Suzi Perry, H (Ian Watkins), Crissy Rock",Anne Hegerty,3,15000.0,18,0,True,True,12,0
30/09/2012,,"Russell Watson, Rita Simons, Bill Oddie, Denise Welch",Paul Sinha,0,20000.0,10,0,True,True,73,0
07/10/2012,,"Nicholas Owen, Laila Rouass, Vanessa Feltz, Tim Vine",Mark Labbett,2,8000.0,17,0,True,True,35,0
21/12/2012,,"Lorraine Kelly, Craig Charles, Jamelia, Dom Joly",Mark Labbett,2,22000.0,13,0,True,False,0,2
05/10/2013,,"Hilary Jones, Tina Malone, Charlotte Jackson, Jon Culshaw",Paul Sinha,4,100000.0,16,0,True,False,0,2
12/10/2013,,"Anton Du Beke, Diane Abbott, Matt Le Tissier, Denise Van Outen",Mark Labbett,3,18000.0,18,0,True,True,9,0
19/10/2013,,"Kim Woodburn, Alastair Stewart, Natasha Hamilton, Keith Chegwin",Anne Hegerty,4,29000.0,17,0,True,False,0,3
26/10/2013,,"Jason Gardiner, Ashley Roberts, Linda Robson, Biggins (Christopher Biggins)",Shaun Wallace,4,80000.0,11,0,True,True,34,0
02/11/2013,,"Alex Jones, Paul Martin, Gyles Brandreth, Antony Cotton",Paul Sinha,4,100000.0,12,0,True,True,38,0
09/11/2013,,"Colin Jackson, Fiona Wade, Shane Lynch, Stephen K. Amos",Anne Hegerty,3,82000.0,13,0,True,True,39,0
16/11/2013,,"Andrea McLean, Robbie Savage, Jessica Taylor, Rory McGrath",Mark Labbett,4,87000.0,22,0,True,False,0,6
23/11/2013,,"Jim Moir (Vic Reeves), Jenni Falconer, Michael Buerk, Francine Lewis",Shaun Wallace,3,31000.0,20,0,True,True,5,0
30/11/2013,,"Eric Bristow, Nadine Dorries, Sammy Winward, Ed Byrne",Anne Hegerty,2,120000.0,15,0,True,True,17,0
07/12/2013,,"Karen Barber, Dick Strawbridge, Catherine Tyldesley, Russell Kane",Anne Hegerty,3,75000.0,11,0,True,True,61,0
14/12/2013,,"Arlene Phillips, Diarmuid Gavin, Helen Skelton, Micky Flanagan",Paul Sinha,3,8000.0,16,0,True,False,0,3
15/12/2013,,"Chris Bisson, Gareth Thomas, Naga Munchetty, Harry Judd",Mark Labbett,3,18000.0,16,0,True,True,49,0
20/12/2013,,"Matt Barbet, Charlene White, Romilly Weeks, Alastair Stewart",Shaun Wallace,3,55000.0,17,0,True,False,0,6
21/12/2013,,"Russell Grant, Liz McClarnon, Sherrie Hewson, Des O'Connor",Mark Labbett,2,8000.0,11,0,True,True,41,0
28/12/2013,,"Kate Garraway, Becky Adlington, Ritchie Neville, Rosemary Shrager",Shaun Wallace,4,68555.0,18,0,True,False,0,12
30/08/2014,,"Fern Britton, Matthew Hoggard, Michelle Mone, Neil Morrisey",Mark Labbett,2,42000.0,16,0,True,False,0,2
06/09/2014,,"David Emanuel, Kyran Bracken, Meera Syal, Johnny Vegas",Paul Sinha,3,20000.0,14,0,True,True,56,0
13/09/2014,,"Mark Foster, Amy Willerton, Kelle Bryan, Len Goodman",Anne Hegerty,3,13000.0,17,0,True,True,40,0
20/09/2014,,"Samia Ghadie, Alex Brooker, Annabel Giles, Julian Clary",Shaun Wallace,4,100000.0,16,0,True,False,0,2
27/09/2014,,"Natalie Anderson, Patsy Kensit, Esther Rantzen, Brian McFadden",Paul Sinha,4,60000.0,21,0,True,False,0,2
04/10/2014,,"Ken Bruce, Paul Ince, Laila Morse, David Haye",Anne Hegerty,2,7000.0,7,0,True,True,59,0
11/10/2014,,"Tony Audenshaw, Beth Tweddle, Kara Tointon, Louis Walsh",Shaun Wallace,2,9000.0,13,0,True,True,52,0
18/10/2014,,"Claire Richards, Rowland Rivron, James Haskell, Antony Costa",Mark Labbett,3,18000.0,19,0,True,True,30,0
25/10/2014,,"Adrian Chiles, Gemma Merna, Jon Snow, Rosie Marcel",Anne Hegerty,3,49000.0,18,0,True,True,30,0
01/11/2014,,"Kym Marsh, Tracey Cox, Louie Spence, Greg Rusedski",Shaun Wallace,3,61000.0,16,0,True,False,0,1
08/11/2014,,"Sanjeev Bhaskar, Libby Clegg, Alexandra Burke, Henry Blofeld",Paul Sinha,4,26000.0,17,0,True,True,51,0
15/11/2014,,"Jo Whiley, Jake Canuso, Georgia Taylor, Marcus Brigstocke",Paul Sinha,3,90000.0,21,0,True,True,10,0
22/11/2014,,"Greg Rutherford, Lesley Joseph, Matt Wolfenden, Chris Kamara",Anne Hegerty,2,11000.0,18,0,True,False,0,2
29/11/2014,,"Chris Hollins, Katy Brand, Jo Wood, Jonathan Ross",Shaun Wallace,4,120000.0,22,0,True,False,0,11
06/12/2014,,"Kian Egan, Sharron Davies, Matt Johnson, Larry Lamb",Anne Hegerty,3,120000.0,15,0,True,True,34,0
13/12/2014,,"Steve Pemberton, Paula Lane, Matt Burton, Ben Miller",Paul Sinha,3,62000.0,18,0,True,False,0,1
01/03/2015,,"Dominic Brunt, Wayne Sleep, Charlotte Hawkins, Ricky Tomlinson",Mark Labbett,4,24000.0,21,0,True,False,0,2
08/03/2015,,"Michael Vaughan, Anna Richardson, Ray Mears, Jane Danson",Paul Sinha,2,7000.0,13,0,True,True,30,0
24/10/2015,,"Fiona Bruce, Rick Edwards, Kate Humble, Joe Swash",Mark Labbett,4,120000.0,18,0,True,False,0,7
31/10/2015,,"Ranvir Singh, Ugo Monye, Mariella Frostrup, John Sergeant",Anne Hegerty,3,90000.0,15,0,True,True,49,0
07/11/2015,,"Rory Bremner, Laura Tobin, Deborah Meaden, Alan Titchmarsh",Mark Labbett,3,61000.0,13,0,True,True,61,0
14/11/2015,,"Christian Jessen, Helen Lederer, JB Gill, Stephen Hendry",Paul Sinha,3,12500.0,12,0,True,True,67,0
21/11/2015,,"Louise Hazel, Joel Dommett, Sinitta, Les Dennis",Shaun Wallace,3,14000.0,17,0,True,True,46,0
28/11/2015,,"Sally Phillips, Rick Wakeman, Jenny Jones, Alistair McGowan",Anne Hegerty,2,11000.0,19,0,True,False,0,2
05/12/2015,,"Kaye Adams, Mark Bright, Jayne Torvill, Richard Arnold",Paul Sinha,3,12000.0,15,0,True,True,46,0
12/12/2015,,"Nadia Sawalha, James Cosmo, Gemma Atkinson, Jimi Mistry",Shaun Wallace,4,100500.0,18,0,True,False,0,2
18/12/2015,,"Denise Robertson, Brian McFadden, Andrea McLean, Robert Rinder",Mark Labbett,4,23000.0,21,0,True,True,24,0
27/03/2016,,"Hayley Tamaddon, Geoff Hurst, Gaby Roslin, Rob Beckett",Paul Sinha,3,20000.0,21,0,True,False,0,7
03/04/2016,,"Scott Mills, Sunetra Sarker, Anthony Ogogo, Johnny Ball",Anne Hegerty,3,77000.0,19,0,True,True,1,0
10/04/2016,,"Charlie Brooks, Richard Whitehead, Shappi Khorsandi, David Dickinson",Shaun Wallace,3,56000.0,12,0,True,True,45,0
17/04/2016,,"Shane Williams, Sair Khan, Milton Jones, Tanni Grey-Thompson",Mark Labbett,4,24000.0,20,0,True,False,0,1
24/04/2016,,"Nina Wadia, Linford Christie, Sarah Harding, Tyger Drew-Honey",Paul Sinha,4,20000.0,16,0,True,True,29,0
01/05/2016,,"Mikey North, Una Foden, Carl Froch, Alison Hammond",Anne Hegerty,2,66000.0,14,0,True,True,48,0
08/05/2016,,"Nicky Byrne, Amy Williams, Natalie Cassidy, Dave Myers",Mark Labbett,2,10000.0,13,0,True,True,56,0
15/05/2016,,"Michael Parr, Alex Scott, Jennifer Metcalfe, Bill Turnbull",Shaun Wallace,3,18000.0,18,0,True,False,0,1
11/09/2016,,"Colin Baker, Chelsee Healey, David Weir, Alex Horne",Mark Labbett,4,140000.0,18,0,True,True,26,0
18/09/2016,,"Toyah Willcox, John Barnes, Germaine Greer, Audley Harrison",Shaun Wallace,4,16000.0,15,0,True,False,0,3
25/09/2016,,"Sarah Willingham, Shaun Ryder, Michelle Dewberry, Eddie Edwards",Paul Sinha,2,6000.0,12,0,True,True,16,0
02/10/2016,,"Katherine Ryan, George Shelley, Faye Brookes, Bobby Davro",Jenny Ryan,2,11000.0,11,0,True,True,53,0
09/10/2016,,"Nigel Havers, Melinda Messenger, Michelle Hardwick, Dave Gorman",Anne Hegerty,4,100000.0,19,0,True,False,0,5
16/10/2016,,"Susie Dent, Anthony Crolla, Ellie Taylor, Harry Redknapp",Mark Labbett,2,10000.0,16,0,True,True,1,0
23/10/2016,,"Angellica Bell, Oritse Williams, Leslie Ash, Ian Lavender",Shaun Wallace,2,14000.0,11,0,True,True,64,0
30/10/2016,,"Matt Allwright, Stacey Solomon, Louise Minchin, Keith Allen",Anne Hegerty,4,71346.0,19,0,True,False,0,4
09/07/2017,,"Todd Carty, Jo Pavey, Saira Khan, Dominic Holland",Mark Labbett,2,11000.0,16,0,True,False,0,1
16/07/2017,,"Mike Bushell, Annabel Croft, Rhea Bailey, Rylan Clark-Neal",Jenny Ryan,3,16000.0,16,0,True,True,18,0
23/07/2017,,"Paul Young, Jade Jones, Aljaz Skorjanec, Arthur Smith",Shaun Wallace,2,4000.0,5,0,True,True,86,0
06/08/2017,,"Phil Daniels, Janette Manrara, Isabel Hodgins, Roy Hudd",Paul Sinha,4,100000.0,14,0,True,True,44,0
13/08/2017,,"Mel Sykes, Andrew Castle, Heather Small, Graeme Le Saux",Shaun Wallace,1,5000.0,8,0,True,True,72,0
20/08/2017,,"Jay Rayner, Lucy Porter, Krishnan Guru-Murthy, Steve Davis",Anne Hegerty,4,152000.0,21,0,True,False,0,4
14/10/2017,,"Christian O'Connell, Carrie Grant, Naomi Wilkinson, Dave Johns",Mark Labbett,2,70000.0,12,0,True,True,36,0
21/10/2017,,"Jamie Theakston, Faye Tozer, Ben Cohen, Sara Pascoe",Anne Hegerty,2,11678.0,8,0,True,True,81,0
05/11/2017,,"Dion Dublin, Lesley Garrett, Hannah Mills, Chris Ramsey",Paul Sinha,2,15000.0,13,0,True,True,30,0
12/11/2017,,"Martin Roberts, Tracy Edwards, Debbie McGee, Duncan James",Jenny Ryan,4,160000.0,16,0,True,True,25,0
19/11/2017,,"Mark Billingham, Aldo Zilli, Lucy Pargeter, Joey Essex",Anne Hegerty,3,15000.0,18,0,True,False,0,1
26/11/2017,,"Patrick Baladi, Vicky Williamson, John Craven, Kevin Eldon",Mark Labbett,4,81000.0,16,0,True,True,23,0
03/12/2017,,"Gregg Wallace, Denise Lewis, Mark Pougatch, Gina Yashere",Shaun Wallace,3,91000.0,13,0,True,True,23,0
10/12/2017,,"Sam Quek, Basil Brush, Andi Peters, Charlie Higson",Jenny Ryan,3,23000.0,22,0,True,False,0,2
17/12/2017,,"Mathew Horne, Danny Care, Jodie Kidd, Al Murray",Paul Sinha,3,90000.0,19,0,True,True,19,0
24/12/2017,,"Patti Clare, Matt Richardson, Kirsty Wark, Jimmy Osmond",Jenny Ryan,2,63000.0,18,0,True,True,5,0
08/06/2018,,"Kirsty Gallacher, Charley Boorman, Clive Tydesley, Rachel Riley",Shaun Wallace,2,160000.0,16,0,True,False,0,5
14/10/2018,,"Simon Gregson, Victoria Ekanoye, Lucy Fallon, Andrew Whyment",Shaun Wallace,3,16000.0,15,0,True,True,8,0
21/10/2018,,"Andi Osho, Mark Ramprakash, Alex Beresford, Jane Moore",Paul Sinha,1,7000.0,16,0,True,False,0,2
28/10/2018,,"Dani Harmer, Eddie Hall, Chemmy Alcott, Alex Horne",Anne Hegerty,2,8000.0,14,0,True,True,32,0
04/11/2018,,"Mark Charnock, Charley Webb, Matthew Wolfenden, Amy Walsh",Paul Sinha,3,14000.0,21,0,True,True,1,0
11/11/2018,,"Suzi Perry, Mark Porter, Rosemarie Ford, Louis Walsh",Mark Labbett,2,13000.0,23,0,True,False,0,4
18/11/2018,,"Iain Lee, Jennie McAlpine, Shappi Khorsandi, Stanley Johnson",Jenny Ryan,2,10000.0,17,0,True,True,50,0
25/11/2018,,"Anton Du Beke, Alistair McGowan, Sarah-Jane Crawford, Ade Edmondson",Mark Labbett,4,113000.0,17,0,True,True,20,0
09/12/2018,,"David Grant, Jonnie Peacock, Pixie McKenna, Andy Hamilton",Jenny Ryan,2,9000.0,17,0,True,True,18,0
16/12/2018,,"John Inverdale, Judy Murray, Bernard Cribbins, Scarlett Moffatt",Mark Labbett,4,22000.0,21,0,True,False,0,6
14/06/2019,,"Danny Jones, Martin Bell, Sarah-Jane Mee, Michael Sheen",Mark Labbett,3,72500.0,21,0,True,True,13,0
14/09/2019,,"Russell Kane, Leonie Elliott, Kevin Clifton, Bonnie Langford",Mark Labbett,2,9000.0,16,0,True,True,33,0
21/09/2019,,"Shelley King, Daniel Brocklebank, Kym Marsh, Jack P. Shepherd",Shaun Wallace,4,20000.0,20,0,True,False,0,9
28/09/2019,,"Ruth Davidson, Mark King, Ferne McCann, Dan Walker",Paul Sinha,3,12000.0,16,0,True,False,0,2
05/10/2019,,"Adam Garcia, Carol Decker, Holly Walsh, Rylan Clark-Neal",Anne Hegerty,2,9000.0,15,0,True,True,15,0
12/10/2019,,"Amanda Lamb, Donna Air, Sarah Greene, Dan Snow",Paul Sinha,3,99000.0,22,0,True,True,9,0
19/10/2019,,"Ann Widdecombe, Mark Rhodes, Sam Nixon, Jimmy Carr",Jenny Ryan,4,100000.0,19,0,True,False,0,2
09/11/2019,,"Richard Arnold, Kate Garraway, Susanna Reid, Piers Morgan",Mark Labbett,3,82000.0,17,0,True,True,37,0
17/11/2019,,"Rita Simons, Malique Thompson-Dwyer, Fleur East, James McVey",Anne Hegerty,2,10000.0,11,0,True,True,60,0
21/12/2019,,"Kate Bottley, Dr Ranj Singh, Toff (Georgia Toffolo), Ed Byrne",Shaun Wallace,4,90000.0,20,0,True,False,0,6
25/12/2019,,"Kate Thornton, Arg (James Argent), Lucy Porter, Nik Speakman",Anne Hegerty,4,86000.0,21,0,True,True,10,0
05/09/2020,,"Perry Fenwick, Jenny Eclair, Ore Oduba, Richard Madeley",Anne Hegerty,3,90000.0,19,0,True,True,3,0
12/09/2020,,"Giles Coren, Rachel Johnson, Chris Packham, Josie Long",Paul Sinha,3,45000.0,20,0,True,True,2,0
19/09/2020,,"Jeff Banks, Michelle Ackerley, Andy Crane, Brian Conley",Jenny Ryan,3,9500.0,11,0,True,True,62,0
26/09/2020,,"Anthony Quinlan, Louisa Clein, James Moore, Dominic Brunt",Paul Sinha,4,100000.0,17,0,True,True,31,0
03/10/2020,,"Ronni Ancona, Adam Gemili, Dave Johns, Joel Dommett",Jenny Ryan,1,150000.0,11,0,True,True,59,0
10/10/2020,,"Susan Calman, Dermot Murnaghan, Perri Shakes-Drayton, Omid Djalili",Anne Hegerty,3,12000.0,20,0,True,True,1,0
